tmdb_id,success,outer_fold,probability_success,threshold,prediction,title,release_year,budget,revenue,revenue_to_budget,error_type,distance_to_target_boundary
13207,1,3,0.4795309901237488,0.53,0,Friday the 13th,2009,19000000.0,91509154.0,4.816271263157895,false_negative,2.816271263157895
13223,1,5,0.8493860363960266,0.57,1,Gran Torino,2008,33000000.0,270000000.0,8.181818181818182,correct,6.181818181818182
13252,0,5,0.3559113144874573,0.57,0,Cleaner,2007,25000000.0,5796630.0,0.2318652,correct,1.7681348
13341,0,4,0.4612303674221039,0.51,0,Bad News Bears,2005,30000000.0,34252847.0,1.1417615666666667,correct,0.8582384333333333
13387,1,4,0.7774704694747925,0.51,1,Transporter 3,2008,30000000.0,109000000.0,3.633333333333333,correct,1.6333333333333329
13448,1,3,0.7666528224945068,0.53,1,Angels & Demons,2009,150000000.0,485930816.0,3.2395387733333334,correct,1.2395387733333334
13475,1,3,0.930389940738678,0.53,1,Star Trek,2009,150000000.0,386839614.0,2.57893076,correct,0.57893076
13510,0,2,0.5495377779006958,0.54,1,Eden Lake,2008,12850990.0,3984669.0,0.310067084325799,false_positive,1.6899329156742011
13523,0,5,0.5527656078338623,0.57,0,Sex Drive,2008,19000000.0,18755936.0,0.9871545263157896,correct,1.0128454736842105
13532,0,4,0.3856123089790344,0.51,0,Fanboys,2009,3900000.0,948753.0,0.24327,correct,1.7567300000000001
13680,1,3,0.3713173270225525,0.53,0,The Game Plan,2007,22000000.0,147880543.0,6.721842863636364,false_negative,4.721842863636364
13688,1,3,0.1934196203947067,0.53,0,CJ7,2008,20000000.0,47301471.0,2.36507355,false_negative,0.36507354999999997
13700,0,5,0.505460262298584,0.57,0,Home on the Range,2004,110000000.0,145358062.0,1.321436927272727,correct,0.6785630727272729
13811,1,1,0.4133065342903137,0.56,0,Knowing,2009,50000000.0,155446362.0,3.10892724,false_negative,1.1089272399999999
13971,0,1,0.2022972851991653,0.56,0,Wild Child,2008,20000000.0,22000000.0,1.1,correct,0.8999999999999999
14001,0,2,0.2531277239322662,0.54,0,Dead Silence,2007,20000000.0,22382047.0,1.11910235,correct,0.8808976500000001
14160,1,1,0.6977683901786804,0.56,1,Up,2009,175000000.0,735103954.0,4.200594022857143,correct,2.2005940228571426
14161,1,3,0.2507417500019073,0.53,0,2012,2009,200000000.0,791217826.0,3.95608913,false_negative,1.95608913
14310,1,1,0.3136742413043976,0.56,0,Infernal Affairs III,2003,250000.0,4468597.0,17.874388,false_negative,15.874388
14324,0,1,0.0552533119916915,0.56,0,Virgin Territory,2007,38000000.0,5410749.0,0.1423881315789473,correct,1.8576118684210527
14411,0,5,0.1503542065620422,0.57,0,Sinbad: Legend of the Seven Seas,2003,60000000.0,80767884.0,1.3461314,correct,0.6538686
14442,0,3,0.490692138671875,0.53,0,Ella Enchanted,2004,31000000.0,27400000.0,0.8838709677419355,correct,1.1161290322580646
14574,0,2,0.670420229434967,0.54,1,The Boy in the Striped Pyjamas,2008,12500000.0,20416563.0,1.63332504,false_positive,0.3666749600000001
14784,0,3,0.2932130694389343,0.53,0,The Fall,2006,30000000.0,3984390.0,0.132813,correct,1.867187
14805,0,4,0.2295068353414535,0.51,0,Bait,2000,35000000.0,15500000.0,0.4428571428571428,correct,1.5571428571428572
14836,1,4,0.5861018300056458,0.51,1,Coraline,2009,60000000.0,185860104.0,3.0976684,correct,1.0976683999999999
14869,0,4,0.5207534432411194,0.51,1,G.I. Joe: The Rise of Cobra,2009,175000000.0,302500000.0,1.7285714285714286,false_positive,0.27142857142857135
14926,1,1,0.2812965810298919,0.56,0,Uptown Girls,2003,20000000.0,44617342.0,2.2308671,false_negative,0.2308671000000002
15070,0,4,0.3921251595020294,0.51,0,Undisputed,2002,20000000.0,14946150.0,0.7473075,correct,1.2526925
15092,0,2,0.8824217915534973,0.54,1,Crank: High Voltage,2009,20000000.0,34600000.0,1.73,false_positive,0.27
15255,1,5,0.1859978288412094,0.57,0,Undisputed II: Last Man Standing,2006,8000000.0,71000000.0,8.875,false_negative,6.875
15357,0,1,0.6278188824653625,0.56,1,District 13: Ultimatum,2009,15000000.0,14103752.0,0.9402501333333332,false_positive,1.059749866666667
15512,1,3,0.5879833698272705,0.53,1,Monsters vs Aliens,2009,175000000.0,381509870.0,2.1800564,correct,0.18005639999999978
15720,0,3,0.355553388595581,0.53,0,The Man from Elysian Fields,2001,6500000.0,2006391.0,0.3086755384615384,correct,1.6913244615384615
16320,0,1,0.4276381433010101,0.56,0,Serenity,2005,39000000.0,38869464.0,0.9966529230769232,correct,1.0033470769230768
16558,0,2,0.5976418256759644,0.54,1,Duplicity,2009,60000000.0,78176181.0,1.30293635,false_positive,0.69706365
16617,0,1,0.2555338740348816,0.56,0,Mindhunters,2004,27000000.0,21100000.0,0.7814814814814814,correct,1.2185185185185186
16664,1,4,0.2271481901407241,0.51,0,All About Lily Chou-Chou,2001,1250000.0,6776921.0,5.4215368,false_negative,3.4215368
16690,1,1,0.4356650710105896,0.56,0,Return to Never Land,2002,20000000.0,109862682.0,5.4931341,false_negative,3.4931341
16869,1,5,0.5256167650222778,0.57,0,Inglourious Basterds,2009,70000000.0,321457747.0,4.592253528571429,false_negative,2.5922535285714288
16871,1,2,0.5848637819290161,0.54,1,Drag Me to Hell,2009,30000000.0,91388487.0,3.0462829,correct,1.0462829
16996,1,3,0.8599856495857239,0.53,1,17 Again,2009,20000000.0,136300000.0,6.815,correct,4.815
17379,0,3,0.4145044386386871,0.53,0,Last Holiday,2006,45000000.0,38399961.0,0.8533324666666666,correct,1.1466675333333334
17431,0,2,0.775800347328186,0.54,1,Moon,2009,5000000.0,9760104.0,1.9520208,false_positive,0.04797920000000011
17578,1,4,0.3366933465003967,0.51,0,The Adventures of Tintin,2011,130000000.0,373993951.0,2.8768765461538464,false_negative,0.8768765461538464
17609,0,2,0.6228650212287903,0.54,1,Antichrist,2009,11000000.0,7413863.0,0.6739875454545454,false_positive,1.3260124545454546
17654,1,4,0.8415522575378418,0.51,1,District 9,2009,30000000.0,210888950.0,7.029631666666667,correct,5.029631666666667
17903,0,4,0.1705967187881469,0.51,0,A Frozen Flower,2008,10000000.0,18980744.0,1.8980744,correct,0.10192559999999995
17927,0,4,0.4577944874763489,0.51,0,Fired Up!,2009,20000000.0,18599102.0,0.9299551,correct,1.0700449
17979,0,5,0.4857008755207062,0.57,0,A Christmas Carol,2009,200000000.0,325286646.0,1.62643323,correct,0.37356677000000005
18239,1,1,0.7585586905479431,0.56,1,The Twilight Saga: New Moon,2009,50000000.0,709827462.0,14.19654924,correct,12.19654924
18240,1,3,0.805594265460968,0.53,1,The Proposal,2009,40000000.0,317400000.0,7.935,correct,5.935
18360,1,4,0.7811533808708191,0.51,1,Night at the Museum: Battle of the Smithsonian,2009,150000000.0,413106170.0,2.754041133333333,correct,0.7540411333333328
18405,1,2,0.4746750891208648,0.54,0,The Last House on the Left,2009,15000000.0,32721635.0,2.181442333333333,false_negative,0.18144233333333304
18480,1,5,0.7233123779296875,0.57,1,Brüno,2009,42000000.0,138805831.0,3.304900738095238,correct,1.3049007380952382
18785,1,5,0.9536646604537964,0.57,1,The Hangover,2009,35000000.0,469310836.0,13.408881028571429,correct,11.408881028571429
18823,1,4,0.7679125070571899,0.51,1,Clash of the Titans,2010,125000000.0,493214993.0,3.945719944,correct,1.945719944
19901,1,2,0.5902987718582153,0.54,1,Daybreakers,2010,20000000.0,51417188.0,2.5708594,correct,0.5708593999999998
19908,1,4,0.9128309488296508,0.51,1,Zombieland,2009,23600000.0,102391540.0,4.338624576271187,correct,2.3386245762711866
19912,1,3,0.7129634618759155,0.53,1,The Final Destination,2009,40000000.0,187384627.0,4.684615675,correct,2.684615675
19913,1,2,0.9376416206359864,0.54,1,(500) Days of Summer,2009,7500000.0,60781545.0,8.104206,correct,6.104206
19959,0,1,0.4522369801998138,0.56,0,Surrogates,2009,80000000.0,122444772.0,1.53055965,correct,0.46944034999999995
19994,0,5,0.6192282438278198,0.57,1,Jennifer's Body,2009,16000000.0,31556061.0,1.9722538125,false_positive,0.02774618750000002
19995,1,5,0.9124582409858704,0.57,1,Avatar,2009,237000000.0,2923706026.0,12.336312345991562,correct,10.336312345991562
20048,1,2,0.8236789703369141,0.54,1,Confessions of a Shopaholic,2009,40000000.0,108394089.0,2.709852225,correct,0.7098522250000001
20352,1,2,0.9727417826652528,0.54,1,Despicable Me,2010,69000000.0,543284256.0,7.873684869565217,correct,5.873684869565217
20453,1,2,0.7500865459442139,0.54,1,3 Idiots,2009,9000000.0,70000000.0,7.777777777777778,correct,5.777777777777778
20455,1,2,0.2432211488485336,0.54,0,Digimon: The Movie,2000,5500000.0,16600000.0,3.018181818181818,false_negative,1.018181818181818
20504,0,1,0.3719984292984009,0.56,0,The Book of Eli,2010,80000000.0,157107755.0,1.9638469375,correct,0.036153062499999944
20526,1,2,0.8233733177185059,0.54,1,TRON: Legacy,2010,170000000.0,409912892.0,2.411252305882353,correct,0.41125230588235295
20662,0,2,0.4138846695423126,0.54,0,Robin Hood,2010,200000000.0,321669741.0,1.608348705,correct,0.39165129499999995
20770,1,4,0.3554400503635406,0.51,0,But I'm a Cheerleader,2000,1200000.0,2600000.0,2.1666666666666665,false_negative,0.16666666666666652
20943,1,3,0.7890769839286804,0.53,1,The Ugly Truth,2009,38000000.0,321700000.0,8.465789473684211,correct,6.465789473684211
21208,1,3,0.946966588497162,0.53,1,Orphan,2009,20000000.0,77912251.0,3.89561255,correct,1.89561255
22164,0,2,0.1599162966012954,0.54,0,Blood and Bone,2009,3700000.0,3492.0,0.0009437837837837,correct,1.9990562162162162
22538,0,2,0.5475313067436218,0.54,1,Scott Pilgrim vs. the World,2010,73000000.0,51825248.0,0.709934904109589,false_positive,1.290065095890411
22794,1,1,0.7962427139282227,0.56,1,Cloudy with a Chance of Meatballs,2009,100000000.0,242988466.0,2.42988466,correct,0.4298846599999999
22803,1,1,0.3002912700176239,0.56,0,Law Abiding Citizen,2009,53000000.0,127900000.0,2.413207547169811,false_negative,0.4132075471698111
22804,1,2,0.8016015291213989,0.54,1,Saw VI,2009,11000000.0,69752402.0,6.341127454545455,correct,4.341127454545455
22825,0,4,0.7999038696289062,0.51,1,The Box,2009,30000000.0,33333531.0,1.1111177,false_positive,0.8888822999999999
22832,0,5,0.139761671423912,0.57,0,Ninja Assassin,2009,40000000.0,61601280.0,1.540032,correct,0.45996799999999993
22881,1,4,0.6790759563446045,0.51,1,The Blind Side,2009,29000000.0,309231694.0,10.663161862068966,correct,8.663161862068966
22894,1,1,0.4753727316856384,0.56,0,Legion,2010,26000000.0,67918658.0,2.6122560769230767,false_negative,0.6122560769230767
22947,1,3,0.9382321834564208,0.53,1,Up in the Air,2009,25000000.0,166842739.0,6.67370956,correct,4.67370956
22970,1,1,0.7553004622459412,0.56,1,The Cabin in the Woods,2012,30000000.0,71038838.0,2.3679612666666667,correct,0.36796126666666673
23168,1,2,0.8095130920410156,0.54,1,The Town,2010,37000000.0,154026136.0,4.162868540540541,correct,2.162868540540541
23398,1,1,0.7377164959907532,0.56,1,Alvin and the Chipmunks: The Squeakquel,2009,75000000.0,443140005.0,5.9085334,correct,3.9085333999999996
23437,1,3,0.6980348825454712,0.53,1,A Nightmare on Elm Street,2010,35000000.0,115665418.0,3.3047262285714285,correct,1.3047262285714285
23483,1,3,0.9577707052230836,0.53,1,Kick-Ass,2010,28000000.0,96188903.0,3.4353179642857143,correct,1.4353179642857143
23629,0,5,0.594195544719696,0.57,1,Sucker Punch,2011,82000000.0,89792502.0,1.095030512195122,false_positive,0.904969487804878
23631,1,5,0.676353394985199,0.57,1,Machete,2010,10500000.0,45491656.0,4.332538666666666,correct,2.3325386666666663
23827,1,2,0.7694140076637268,0.54,1,Paranormal Activity,2007,15000.0,193355800.0,12890.386666666667,correct,12888.386666666667
24021,1,4,0.8798031210899353,0.51,1,The Twilight Saga: Eclipse,2010,68000000.0,698491347.0,10.271931573529413,correct,8.271931573529413
24428,1,2,0.9666066765785216,0.54,1,The Avengers,2012,220000000.0,1518815515.0,6.903706886363636,correct,4.903706886363636
25376,1,2,0.717424750328064,0.54,1,The Secret in Their Eyes,2009,2000000.0,33965843.0,16.9829215,correct,14.9829215
25704,0,4,0.402390718460083,0.51,0,Post Grad,2009,15000000.0,6414729.0,0.4276486,correct,1.5723514
25793,1,1,0.6306136250495911,0.56,1,Precious: Based on the Novel 'Push' by Sapphire,2009,10000000.0,47536959.0,4.7536959,correct,2.7536959000000003
26123,0,4,0.6961098313331604,0.51,1,American Pie Presents: The Book of Love,2009,8000000.0,5021219.0,0.627652375,false_positive,1.372347625
26389,0,1,0.2572070062160492,0.56,0,From Paris with Love,2010,52000000.0,52800000.0,1.015384615384615,correct,0.9846153846153849
26428,0,1,0.4421226978302002,0.56,0,Agora,2009,70000000.0,39457342.0,0.5636763142857143,correct,1.4363236857142856
26466,0,5,0.1101377084851265,0.57,0,Triangle,2009,12000000.0,1594955.0,0.1329129166666666,correct,1.8670870833333333
27022,0,1,0.462079107761383,0.56,0,The Sorcerer's Apprentice,2010,150000000.0,215300000.0,1.4353333333333331,correct,0.5646666666666669
27205,1,4,0.8117970824241638,0.51,1,Inception,2010,160000000.0,839030630.0,5.2439414375,correct,3.2439414375
27578,1,1,0.862714409828186,0.56,1,The Expendables,2010,80000000.0,274470394.0,3.430879925,correct,1.4308799250000002
27581,0,5,0.6566855907440186,0.57,1,The Other Guys,2010,100000000.0,170432927.0,1.70432927,false_positive,0.2956707300000001
27582,0,3,0.9247242212295532,0.53,1,The Mechanic,2011,40000000.0,51070807.0,1.276770175,false_positive,0.723229825
28178,1,2,0.6564131379127502,0.54,1,Hachi: A Dog's Tale,2009,16000000.0,46800000.0,2.925,correct,0.9249999999999998
31011,0,1,0.2323317974805832,0.56,0,Mr. Nobody,2009,47000000.0,2331721.0,0.0496110851063829,correct,1.950388914893617
32657,1,1,0.952193558216095,0.56,1,Percy Jackson & the Olympians: The Lightning Thief,2010,95000000.0,226497209.0,2.384181147368421,correct,0.3841811473684209
32985,0,2,0.180647000670433,0.54,0,Solomon Kane,2009,45000000.0,19700000.0,0.4377777777777777,correct,1.5622222222222222
33217,1,1,0.8620725274085999,0.56,1,Diary of a Wimpy Kid,2010,15000000.0,75700000.0,5.046666666666667,correct,3.046666666666667
34480,0,3,0.2625128924846649,0.53,0,The Descent: Part 2,2009,6000200.0,7048886.0,1.1747751741608614,correct,0.8252248258391386
34544,0,4,0.4847490787506103,0.51,0,The A-Team,2010,110000000.0,177238796.0,1.6112617818181818,correct,0.3887382181818182
34813,0,1,0.3352835774421692,0.56,0,The Losers,2010,25000000.0,23580000.0,0.9432,correct,1.0568
34851,1,2,0.7147710919380188,0.54,1,Predators,2010,40000000.0,127233108.0,3.1808277,correct,1.1808277
35019,1,4,0.8839688301086426,0.51,1,Nanny McPhee and the Big Bang,2010,35000000.0,93251121.0,2.664317742857143,correct,0.664317742857143
36419,0,5,0.1741270124912262,0.57,0,After.Life,2009,4500000.0,3606395.0,0.8014211111111111,correct,1.1985788888888889
36557,1,4,0.8809286952018738,0.51,1,Casino Royale,2006,150000000.0,599045960.0,3.9936397333333336,correct,1.9936397333333336
36586,1,5,0.8837417364120483,0.57,1,Blade II,2002,54000000.0,155010032.0,2.870556148148148,correct,0.8705561481481481
36648,0,3,0.8135251998901367,0.53,1,Blade: Trinity,2004,65000000.0,128905366.0,1.983159476923077,false_positive,0.016840523076923075
36669,1,1,0.8994265794754028,0.56,1,Die Another Day,2002,142000000.0,431971116.0,3.042050112676056,correct,1.0420501126760562
37056,1,4,0.8227034211158752,0.51,1,Letters to Juliet,2010,30000000.0,82148538.0,2.7382846,correct,0.7382846000000001
37169,0,2,0.3998397290706634,0.54,0,The Human Centipede (First Sequence),2009,2000000.0,252207.0,0.1261035,correct,1.8738965
37686,1,5,0.7699616551399231,0.57,1,Super 8,2011,50000000.0,260100000.0,5.202,correct,3.202
37724,1,3,0.926858127117157,0.53,1,Skyfall,2012,200000000.0,1108594176.0,5.54297088,correct,3.5429708800000004
37735,1,2,0.8002414107322693,0.54,1,Easy A,2010,8000000.0,75026327.0,9.378290875,correct,7.378290874999999
37786,1,1,0.7380836606025696,0.56,1,Sex and the City 2,2010,100000000.0,290700000.0,2.907,correct,0.907
37799,1,2,0.9738051891326904,0.54,1,The Social Network,2010,40000000.0,224920315.0,5.623007875,correct,3.623007875
37821,0,3,0.3534777164459228,0.53,0,Killers,2010,75000000.0,98159963.0,1.308799506666667,correct,0.6912004933333331
37834,1,4,0.538898229598999,0.51,1,Knight and Day,2010,117000000.0,261989769.0,2.239228794871795,correct,0.23922879487179483
37958,1,1,0.31633460521698,0.56,0,Immortals,2011,75000000.0,226904017.0,3.025386893333333,false_negative,1.0253868933333332
38050,1,2,0.8169637322425842,0.54,1,The Adjustment Bureau,2011,50200000.0,127900000.0,2.547808764940239,correct,0.547808764940239
38055,1,1,0.8773615956306458,0.56,1,Megamind,2010,130000000.0,321885765.0,2.476044346153846,correct,0.47604434615384594
38167,1,1,0.7128899693489075,0.56,1,Eat Pray Love,2010,60000000.0,204594016.0,3.4099002666666665,correct,1.4099002666666665
38234,1,4,0.5452925562858582,0.51,1,Undisputed III: Redemption,2010,3000000.0,76500000.0,25.5,correct,23.5
38321,0,1,0.3116941452026367,0.56,0,Priest,2011,60000000.0,84154026.0,1.4025671,correct,0.5974329
38365,1,1,0.9379332065582277,0.56,1,Grown Ups,2010,80000000.0,271457606.0,3.393220075,correct,1.393220075
38575,1,5,0.8505212664604187,0.57,1,The Karate Kid,2010,40000000.0,359126022.0,8.97815055,correct,6.9781505500000005
38684,1,1,0.9289436340332032,0.56,1,Jane Eyre,2011,13000000.0,34710627.0,2.670048230769231,correct,0.6700482307692308
38700,1,1,0.7345587015151978,0.56,1,Bad Boys for Life,2020,90000000.0,426505244.0,4.738947155555556,correct,2.7389471555555556
38757,1,4,0.9194029569625854,0.51,1,Tangled,2010,260000000.0,592461732.0,2.2786989692307693,correct,0.2786989692307693
39254,1,2,0.5313776135444641,0.54,0,Real Steel,2011,110000000.0,299300000.0,2.7209090909090907,false_negative,0.7209090909090907
39468,0,1,0.2641240954399109,0.56,0,Godzilla vs. Megaguirus,2000,8300000.0,11068800.0,1.3335903614457831,correct,0.6664096385542169
39513,1,1,0.8155770301818848,0.56,1,Paul,2011,40000000.0,98000000.0,2.45,correct,0.4500000000000002
39514,1,2,0.9083704948425292,0.54,1,RED,2010,58000000.0,199006387.0,3.431144603448276,correct,1.431144603448276
39538,1,2,0.7643388509750366,0.54,1,Contagion,2011,60000000.0,137551594.0,2.2925265666666665,correct,0.29252656666666654
39939,1,5,0.5135474801063538,0.57,0,Super Troopers,2001,3000000.0,23182223.0,7.727407666666666,false_negative,5.727407666666666
40264,1,5,0.8794251680374146,0.57,1,Vampires Suck,2010,20000000.0,80547866.0,4.0273933,correct,2.0273933
41154,1,3,0.9128348231315612,0.53,1,Men in Black 3,2012,225000000.0,654213485.0,2.9076154888888888,correct,0.9076154888888888
41216,0,3,0.3145476579666137,0.53,0,Legend of the Guardians: The Owls of Ga'Hoole,2010,80000000.0,140073390.0,1.750917375,correct,0.249082625
41283,0,5,0.3572497963905334,0.57,0,Faster,2010,24000000.0,23081726.0,0.9617385833333332,correct,1.0382614166666668
41439,1,3,0.9544185400009156,0.53,1,Saw 3D,2010,17000000.0,136151680.0,8.008922352941177,correct,6.008922352941177
41446,1,2,0.9069702625274658,0.54,1,Scream 4,2011,40000000.0,97231420.0,2.4307855,correct,0.4307854999999998
41513,1,2,0.8695101737976074,0.54,1,The Smurfs,2011,110000000.0,563749323.0,5.124993845454545,correct,3.1249938454545454
41630,1,4,0.8971178531646729,0.51,1,No Strings Attached,2011,25000000.0,149200000.0,5.968,correct,3.968
41733,1,5,0.4518485069274902,0.57,0,Due Date,2010,65000000.0,211800000.0,3.2584615384615385,false_negative,1.2584615384615385
43074,0,2,0.3743615448474884,0.54,0,Ghostbusters,2016,144000000.0,229147509.0,1.5913021458333334,correct,0.4086978541666666
43347,1,2,0.7707870602607727,0.54,1,Love & Other Drugs,2010,30000000.0,102800000.0,3.4266666666666667,correct,1.4266666666666667
